"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID","diffexpressed","Description","Category","Uniprot.ID","Gifts","GC.Id","Relevance.score","GeneCards.Link"
"22","CD36","12.5003752533021","-3.10215766466803","0.442394231260464","-7.01220189022222","0.00000000000234596343648981","0.000000000013542659280265","948","DOWN","CD36 Molecule (CD36 Blood Group)","Protein Coding","P16671",59,"GC07P080369",6.206733704,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD36"
"23","CD44","7964.28243408021","1.66257170178725","0.0409644422701357","40.585727759299","0","0","960","UP","CD44 Molecule (IN Blood Group)","Protein Coding","P16070",57,"GC11P035139",6.200852394,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD44"
"24","CD68","14.5592507430678","1.77162380283431","0.291248570892912","6.08285835498815","0.00000000118058640239228","0.00000000584939292673849","968","UP","CD68 Molecule","Protein Coding","P34810",49,"GC17P007579",5.181080341,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD68"
"25","CD69","76.881129746469","7.1031092934951","0.472603477809706","15.0297440179972","0.00000000000000000000000000000000000000000000000000468813889443012","0.0000000000000000000000000000000000000000000000000791383331685668","969","UP","CD69 Molecule","Protein Coding","Q07108",51,"GC12M029488",5.029752731,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD69"
"26","CGAS","115.492402388795","1.65660408898915","0.118499822203495","13.9798023168704","0.0000000000000000000000000000000000000000000207062356043721","0.000000000000000000000000000000000000000000314444307611053","115004","UP","Cyclic GMP-AMP Synthase","Protein Coding","Q8N884",44,"GC06M094311",6.918468475,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CGAS"
"27","CLEC7A","7.10793011540003","3.6598171135322","0.674169700631816","5.42862888988085","0.0000000567886274820928","0.000000251625013133666","64581","UP","C-Type Lectin Domain Containing 7A","Protein Coding","Q9BXN2",54,"GC12M029494",5.263188839,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLEC7A"
"28","CMKLR1","1.56776044611479","-4.11812814030892","1.0711790592524","-3.8444815595845","0.00012080756855469","0.000403472659258722","1240","DOWN","Chemerin Chemokine-Like Receptor 1","Protein Coding","Q99788",46,"GC12M108288",5.065817833,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CMKLR1"
"29","CSF1","2117.6462654745","3.29879885109682","0.0632802364353471","52.1300019867526","0","0","1435","UP","Colony Stimulating Factor 1","Protein Coding","P09603",53,"GC01P109911",6.343932152,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSF1"
"30","CSF2","322.229153621871","8.94472939089202","0.360997921296059","24.7777864171033","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155624605432932","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000786420784499308","1437","UP","Colony Stimulating Factor 2","Protein Coding","P04141",54,"GC05P132073",12.52666283,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSF2"
"31","CSF3","239.444570215289","5.34640785595325","0.188563900935512","28.353294715629","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000762266598978643","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000582159529750712","1440","UP","Colony Stimulating Factor 3","Protein Coding","P09919",50,"GC17P040015",9.42648983,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSF3"
"32","CX3CL1","1024.77031783746","8.03775769069969","0.21715491522905","37.013933956879","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000068350244347468","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000131138001329748","6376","UP","C-X3-C Motif Chemokine Ligand 1","Protein Coding","P78423",53,"GC16P057372",6.851677895,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CX3CL1"
"33","CXCL1","2958.19123306632","5.14874290345812","0.0855526361006064","60.1821654846895","0","0","2919","UP","C-X-C Motif Chemokine Ligand 1","Protein Coding","P09341",52,"GC04P073869",9.757665634,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL1"
"34","CXCL10","220.524943662102","8.83135641156103","0.576003177388853","15.3321314156555","0.000000000000000000000000000000000000000000000000000046642699547428","0.000000000000000000000000000000000000000000000000000813541069194201","3627","UP","C-X-C Motif Chemokine Ligand 10","Protein Coding","P02778",53,"GC04M076021",12.63145351,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL10"
"35","CXCL2","744.080660227984","5.78764963411094","0.101030315319156","57.2862671548404","0","0","2920","UP","C-X-C Motif Chemokine Ligand 2","Protein Coding","P19875",48,"GC04M074097",10.0891571,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL2"
"36","CXCL5","1019.14130846041","7.8622786949134","0.229010637689326","34.3314999435935","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000265995317182217","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000382757529889216","6374","UP","C-X-C Motif Chemokine Ligand 5","Protein Coding","P42830",48,"GC04M073995",5.768911362,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL5"
"37","CXCL8","7531.69583489707","5.46075954837455","0.124260688049149","43.9459947800601","0","0","3576","UP","C-X-C Motif Chemokine Ligand 8","Protein Coding","P10145",53,"GC04P073740",28.51713753,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL8"
"38","CXCL9","3.70334702079222","5.96358235494626","0.937175659915626","6.36335599612474","0.000000000197392458105227","0.00000000102267060786504","4283","UP","C-X-C Motif Chemokine Ligand 9","Protein Coding","Q07325",48,"GC04M076001",7.783516407,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL9"
"39","CXCR4","1859.92908893386","-1.31163948686408","0.0545924012684368","-24.0260449511024","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148621720511861","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000675784967699307","7852","DOWN","C-X-C Motif Chemokine Receptor 4","Protein Coding","P61073",61,"GC02M136114",7.222115517,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR4"
"40","CYLD","998.662133508683","1.56006776066937","0.0470565260358379","33.153058504175","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000511679997689454","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000656257405732251","1540","UP","CYLD Lysine 63 Deubiquitinase","Protein Coding","Q9NQC7",56,"GC16P050742",5.964335442,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYLD"
"41","CYLD-AS1","2.78667416445017","3.40061342907585","0.73898969800371","4.60170613780164","0.00000419044147277812","0.0000161481564096474","102724907","UP","CYLD Antisense RNA 1","RNA Gene","",20,"GC16M050736",5.666944027,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYLD-AS1"
"42","DSP","100.212452533605","1.20582095752472","0.343078601530351","3.51470756889524","0.000440238477161345","0.00136269514985973","1832","UP","Desmoplakin","Protein Coding","P15924",59,"GC06P007541",6.623237133,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSP"
"43","EGFR","276.61050620702","1.12399943752353","0.079721741400695","14.0990326826169","0.00000000000000000000000000000000000000000000385010908534791","0.0000000000000000000000000000000000000000000591913513388439","1956","UP","Epidermal Growth Factor Receptor","Protein Coding","P00533",63,"GC07P055019",10.86053753,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGFR"
"44","ERAP1","2262.47636289574","1.58401148184087","0.0366837648102919","43.1801776625844","0","0","51752","UP","Endoplasmic Reticulum Aminopeptidase 1","Protein Coding","Q9NZ08",53,"GC05M096760",9.647127151,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERAP1"
"45","F2RL1","1598.94186274127","2.58846782633342","0.0810533140818781","31.9353731016922","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000862400426553495","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000955482989025161","2150","UP","F2R Like Trypsin Receptor 1","Protein Coding","P55085",53,"GC05P076818",8.154419899,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=F2RL1"
"46","FCGR2A","2.5209126485447","4.36672924434123","0.988355144895283","4.41817829035927","0.00000995362989073343","0.0000372141495233552","2212","UP","Fc Gamma Receptor IIa","Protein Coding","P12318",56,"GC01P161505",9.363215446,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FCGR2A"
"47","FOS","33.3717988891396","1.62349897201413","0.28166158854596","5.76400559407203","0.00000000821406906656374","0.0000000385912434604495","2353","UP","Fos Proto-Oncogene, AP-1 Transcription Factor Subunit","Protein Coding","P01100",59,"GC14P075278",6.561325073,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOS"
"48","GDF15","2971.87756744499","1.24013261550485","0.0411840216814896","30.1119843296468","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000337642999860756","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000298428357817003","9518","UP","Growth Differentiation Factor 15","Protein Coding","Q99988",52,"GC19P112633",5.295998096,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF15"
"49","GHRL","3.23252624210382","1.6780523589696","0.681696449475859","2.46158295273477","0.0138325406200589","0.033712085726817","51738","UP","Ghrelin And Obestatin Prepropeptide","Protein Coding","Q9UBU3",50,"GC03M010285",6.024582863,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=GHRL"
"50","HLA-A","16872.4963464773","2.61062661311756","0.0369918725645334","70.5729781200788","0","0","3105","UP","Major Histocompatibility Complex, Class I, A","Protein Coding","P04439",54,"GC06P134779",5.402422905,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-A"
"51","HLA-B","12599.1501439852","4.02415721174949","0.0805605512622615","49.9519572383388","0","0","3106","UP","Major Histocompatibility Complex, Class I, B","Protein Coding","P01889",54,"GC06M093738",19.18962479,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-B"
"52","HLA-DPA1","30.9730528247982","1.38213350192213","0.202661184429676","6.81992215634037","0.0000000000091089855173371","0.0000000000509874167987757","3113","UP","Major Histocompatibility Complex, Class II, DP Alpha 1","Protein Coding","P20036",49,"GC06M033064",8.185461044,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DPA1"
"53","HLA-DPB1","46.726192233228","1.18933893285859","0.155081679120002","7.66911307388078","0.0000000000000173189711674528","0.000000000000111123001789211","3115","UP","Major Histocompatibility Complex, Class II, DP Beta 1","Protein Coding","P04440",53,"GC06P134859",10.09125233,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DPB1"
"54","HLA-DRB1","11.0534244006923","2.73259644390963","0.384926777712138","7.09900324459412","0.00000000000125659860307203","0.00000000000736025575425587","3123","UP","Major Histocompatibility Complex, Class II, DR Beta 1","Protein Coding","P01911",55,"GC06M093834",19.44565964,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DRB1"
"55","HMOX1","6097.76669761565","1.18811417663788","0.0716070632912143","16.5921366137585","0.0000000000000000000000000000000000000000000000000000000000000794431690727394","0.0000000000000000000000000000000000000000000000000000000000016288265394853","3162","UP","Heme Oxygenase 1","Protein Coding","P09601",61,"GC22P035380",11.2196331,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMOX1"
"56","ICAM1","7279.30129397316","5.35095249528729","0.0907091010435354","58.9902494207183","0","0","3383","UP","Intercellular Adhesion Molecule 1","Protein Coding","P05362",59,"GC19P112296",16.92735481,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ICAM1"
"57","IDO1","17.3204466688614","5.59226716619941","0.512163540847037","10.9189091377935","0.000000000000000000000000000936133716170022","0.00000000000000000000000000947740007202761","3620","UP","Indoleamine 2,3-Dioxygenase 1","Protein Coding","P14902",55,"GC08P040225",6.189863205,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDO1"
"58","IFIH1","959.818736242846","3.67663157120713","0.138333971466092","26.5779369466619","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001221451344056","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000754581944198367","64135","UP","Interferon Induced With Helicase C Domain 1","Protein Coding","Q9BYX4",57,"GC02M162267",8.960605621,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFIH1"
"59","IFNB1","1.00083947737042","4.4450653181146","1.35211548077808","3.28748940553264","0.0010108499250529","0.00298523931689694","3456","UP","Interferon Beta 1","Protein Coding","P01574",52,"GC09M021077",7.99324131,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNB1"
"60","IL10RA","4.65283339753344","2.43638598932383","0.574773126026994","4.23886552623792","0.0000224652169063661","0.0000813373203088881","3587","UP","Interleukin 10 Receptor Subunit Alpha","Protein Coding","Q13651",53,"GC11P117993",11.73246956,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL10RA"
"61","IL12A","25.5574726691486","1.52757864483536","0.241753391972508","6.31874751527402","0.000000000263691688861204","0.00000000135692546128119","3592","UP","Interleukin 12A","Protein Coding","P29459",52,"GC03P159988",11.34727192,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12A"
"62","IL12RB1","18.2812601191728","8.12316654774829","0.85390446941507","9.51296876723541","0.00000000000000000000185297395732805","0.0000000000000000000154845369755612","3594","UP","Interleukin 12 Receptor Subunit Beta 1","Protein Coding","P42701",54,"GC19M018058",9.093747139,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12RB1"
"63","IL15","101.635035917986","1.28317836849291","0.127566472251488","10.0588998491957","0.00000000000000000000000839309899911728","0.0000000000000000000000754547593448262","3600","UP","Interleukin 15","Protein Coding","P40933",52,"GC04P141636",7.5489645,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL15"
"64","IL1A","79.8782752484294","3.420179247997","0.146688844678886","23.3158782829332","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305984436086592","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000131051301401225","3552","UP","Interleukin 1 Alpha","Protein Coding","P01583",54,"GC02M112773",18.05611992,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1A"
"65","IL1B","5.65217168719454","7.05482839101518","0.889737607528891","7.92911115739941","0.00000000000000220719918987142","0.0000000000000147473651420656","3553","UP","Interleukin 1 Beta","Protein Coding","P01584",56,"GC02M112829",28.8633194,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1B"
"66","IL1R1","316.828869323363","2.23946325242579","0.070610243212354","31.7158410811701","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000939726322015253","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000998946012308016","3554","UP","Interleukin 1 Receptor Type 1","Protein Coding","P14778",56,"GC02P102136",12.26288986,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1R1"
"67","IL1RL1","3820.35610433452","2.03023459775213","0.0457228078900029","44.4031040839912","0","0","9173","UP","Interleukin 1 Receptor Like 1","Protein Coding","Q01638",50,"GC02P102294",6.440838814,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RL1"
"68","IL21R","5.69878224937398","2.49863173001579","0.542604859786079","4.60488269677657","0.00000412698422121087","0.0000159138399732607","50615","UP","Interleukin 21 Receptor","Protein Coding","Q9HBE5",51,"GC16P081252",5.531335831,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL21R"
"69","IL23A","8.44846521146536","1.56485475676746","0.363573197356346","4.3040982342648","0.0000167667260519081","0.0000616032956716457","51561","UP","Interleukin 23 Subunit Alpha","Protein Coding","Q9NPF7",48,"GC12P060632",6.54400301,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL23A"
"70","IL33","95.5869739748074","-1.55964174840812","0.125320847808349","-12.4451898920541","0.0000000000000000000000000000000000148530706347867","0.000000000000000000000000000000000184872159235406","90865","DOWN","Interleukin 33","Protein Coding","O95760",48,"GC09P009214",10.99939537,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL33"
"71","IL6","235.32202465674","3.99957415771338","0.173112842266803","23.1038558742465","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000423467785878334","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000178453862123979","3569","UP","Interleukin 6","Protein Coding","P05231",60,"GC07P022725",42.28529358,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL6"
"72","IL7","24.4323897146272","3.31437587712038","0.264425879973369","12.5342340827387","0.00000000000000000000000000000000000485024637060241","0.00000000000000000000000000000000006107842267868","3574","UP","Interleukin 7","Protein Coding","P13232",52,"GC08M078689",6.384403229,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL7"
"73","INAVA","6.1396911358166","3.79123737333037","0.64446413537295","5.88277479729169","0.00000000403444711959112","0.0000000193199913910777","55765","UP","Innate Immunity Activator","Protein Coding","Q3KP66",43,"GC01P200892",6.52822876,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=INAVA"
"74","IRF1","1067.43396404379","3.38654053607333","0.0696288890981364","48.6370036911011","0","0","3659","UP","Interferon Regulatory Factor 1","Protein Coding","P10914",55,"GC05M132440",6.508216381,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF1"
"75","IRF5","21.6850582108837","1.54105997940909","0.234971561591518","6.55849571314558","0.0000000000543532693656905","0.00000000029079183943798","3663","UP","Interferon Regulatory Factor 5","Protein Coding","Q13568",55,"GC07P128937",12.41352558,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF5"
"76","ITGAM","0.90209271984379","4.48029177679581","1.57068732262452","2.85244027392386","0.00433849644796894","0.0116233217956198","3684","UP","Integrin Subunit Alpha M","Protein Coding","P11215",56,"GC16P081706",13.81068802,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGAM"
"77","KRT18","2453.37753976488","-1.12862093437949","0.0327039384771666","-34.5102451549519","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000056311486523501","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000820305413869198","3875","DOWN","Keratin 18","Protein Coding","P05783",58,"GC12P052948",5.475070477,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT18"
"78","LACC1","300.388082810585","1.0620575487055","0.0663745227801261","16.0009820669249","0.0000000000000000000000000000000000000000000000000000000012577531910713","0.0000000000000000000000000000000000000000000000000000000236507709610292","144811","UP","Laccase Domain Containing 1","Protein Coding","Q8IV20",45,"GC13P043879",6.299632549,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=LACC1"
"79","LCN2","0.656747248350506","4.68897608434821","2.01797199077454","2.32360811041212","0.0201465073535151","0.0473307543091691","3934","UP","Lipocalin 2","Protein Coding","P80188",54,"GC09P128149",10.0222559,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCN2"
